chr	pos_start	pos_end	shared_num/methy_in_normal/methy_in_tumor/pos_num	tumor_methy_num/tumor_NONE_methy_num	tumor_methy_ratio	normal_methy_num/normal_NONE_methy_num	normal_methy_ratio	chisq.test_p-value	t.test_p-value	PlotColor
chr7	130714459	130714542	5/5/6/6	58/1	0.98	65/35	0.65	1.25e-06	3.32e-03	blue
chr7	131158658	131158801	0/1/4/5	9/3	0.75	56/2	0.97	8.32e-03	9.68e-03	blue
chr7	132585554	132585729	0/5/2/7	98/1	0.99	18/7	0.72	9.19e-07	4.34e-05	blue
chr7	134516321	134516514	2/2/5/5	23/9	0.72	89/5	0.95	3.92e-04	6.17e-03	blue
chr7	137344449	137344592	0/4/1/5	113/3	0.97	12/4	0.75	1.76e-04	4.77e-03	blue
chr7	138332050	138332158	4/5/4/5	106/5	0.95	39/14	0.74	4.13e-05	4.90e-02	blue
chr7	138938993	138939217	1/1/5/5	10/9	0.53	102/10	0.91	1.08e-05	3.75e-02	blue
chr7	139861885	139861951	3/3/5/5	39/18	0.68	100/10	0.91	2.26e-04	6.17e-03	blue
chr7	140062980	140063083	2/5/2/5	85/4	0.96	18/7	0.72	4.36e-04	1.78e-02	blue
chr7	140166466	140166526	0/4/2/6	51/5	0.91	5/15	0.25	8.41e-09	5.81e-05	blue
chr7	140273860	140274104	1/7/1/7	96/7	0.93	10/7	0.59	4.30e-05	2.40e-03	blue
chr7	149298210	149298352	3/4/4/5	62/1	0.98	56/13	0.81	1.30e-03	2.37e-02	blue
chr7	149298210	149298352	3/4/4/5	62/1	0.98	56/13	0.81	1.30e-03	2.37e-02	blue
chr7	149299064	149299255	0/4/1/5	39/1	0.98	9/6	0.60	2.02e-04	3.38e-03	blue
chr7	149299064	149299255	0/4/1/5	39/1	0.98	9/6	0.60	2.02e-04	3.38e-03	blue
chr7	150754431	150754498	5/5/5/5	20/72	0.22	36/42	0.46	7.38e-04	2.67e-02	blue
chr7	150954443	150954855	1/7/1/7	139/3	0.98	4/10	0.29	3.46e-19	1.09e-06	blue
chr7	151451257	151451482	1/4/3/6	20/31	0.39	24/8	0.75	1.48e-03	2.52e-02	blue
chr7	152110838	152110918	5/5/5/5	142/30	0.83	109/8	0.93	8.83e-03	2.23e-02	blue
chr7	152549156	152549324	0/5/1/6	72/3	0.96	14/5	0.74	1.85e-03	9.65e-03	blue
chr7	152549156	152549324	0/5/1/6	72/3	0.96	14/5	0.74	1.85e-03	9.65e-03	blue
chr7	152550894	152551155	1/5/1/5	65/1	0.98	14/6	0.70	4.48e-05	2.32e-03	blue
chr7	152550894	152551155	1/5/1/5	65/1	0.98	14/6	0.70	4.48e-05	2.32e-03	blue
chr7	153685748	153685879	7/7/7/7	156/17	0.90	65/23	0.74	5.44e-04	3.04e-03	blue
chr7	153685947	153686030	1/8/1/8	178/19	0.90	5/5	0.50	1.01e-04	1.01e-03	blue
chr7	154034337	154034574	4/4/5/5	81/5	0.94	67/25	0.73	1.42e-04	4.09e-02	blue
chr7	154034337	154034574	4/4/5/5	81/5	0.94	67/25	0.73	1.42e-04	4.09e-02	blue
chr7	154034337	154034574	4/4/5/5	81/5	0.94	67/25	0.73	1.42e-04	4.09e-02	blue
chr7	157379463	157379552	1/5/1/5	69/0	1.00	7/5	0.58	3.10e-08	0.00e+00	blue
chr7	157423165	157423211	1/5/1/5	88/2	0.98	12/4	0.75	2.80e-04	6.93e-03	blue
chr7	157423947	157424040	6/6/6/6	101/3	0.97	170/33	0.84	5.68e-04	1.81e-02	blue
chr7	157638192	157638516	4/5/4/5	78/3	0.96	33/14	0.70	2.77e-05	1.52e-02	blue
chr7	157711288	157711334	0/2/3/5	28/0	1.00	22/9	0.71	1.95e-03	7.20e-05	blue
chr7	158095197	158095332	1/5/1/5	95/11	0.90	5/6	0.45	7.60e-05	9.92e-03	blue
chr7	158281995	158282070	5/5/5/5	63/12	0.84	58/1	0.98	5.48e-03	6.22e-03	blue
chr7	158281995	158282070	5/5/5/5	63/12	0.84	58/1	0.98	5.48e-03	6.22e-03	blue
chr7	158281995	158282070	5/5/5/5	63/12	0.84	58/1	0.98	5.48e-03	6.22e-03	blue
chr7	158714415	158714741	3/6/3/6	75/4	0.95	24/20	0.55	6.02e-08	3.10e-03	blue
chr7	158736129	158736214	3/3/5/5	25/9	0.74	55/3	0.95	3.41e-03	1.91e-02	blue
chr7	158862646	158862966	1/1/7/7	2/14	0.12	82/11	0.88	2.93e-11	6.37e-03	blue
chr7	158878079	158878233	1/6/1/6	94/3	0.97	11/4	0.73	4.48e-04	7.77e-04	blue
chr8	634784	634941	5/5/5/5	78/0	1.00	56/8	0.88	1.31e-03	3.42e-02	blue
chr8	655313	655358	6/6/6/6	61/149	0.29	41/42	0.49	9.85e-04	1.25e-02	blue
chr8	1478058	1478277	1/5/2/6	104/10	0.91	15/14	0.52	3.72e-07	1.18e-02	blue
chr8	1556044	1556138	8/8/8/8	161/26	0.86	90/50	0.64	3.83e-06	3.56e-03	blue
chr8	1589130	1589235	4/5/4/5	97/13	0.88	55/0	1.00	7.90e-03	1.33e-02	blue
chr8	1615487	1615813	0/6/2/8	106/3	0.97	25/6	0.81	8.82e-04	5.03e-05	blue
chr8	1894394	1894515	0/3/2/5	36/1	0.97	13/10	0.57	7.23e-05	3.16e-03	blue
chr8	3007580	3007916	6/7/6/7	94/34	0.73	68/9	0.88	1.13e-02	5.60e-03	blue
chr8	4243640	4243856	5/5/5/5	240/28	0.90	101/29	0.78	1.54e-03	1.81e-02	blue
chr8	7137756	7138196	1/5/3/7	43/27	0.61	33/2	0.94	3.86e-04	8.21e-03	blue
chr8	7137756	7138196	1/5/3/7	43/27	0.61	33/2	0.94	3.86e-04	8.21e-03	blue
chr8	10871371	10871537	0/1/4/5	5/6	0.45	54/9	0.86	2.18e-03	3.75e-02	blue
chr8	10874804	10874980	2/3/4/5	42/11	0.79	61/3	0.95	7.69e-03	4.43e-02	blue
chr8	14079772	14079956	1/5/1/5	74/5	0.94	8/5	0.62	5.62e-04	1.08e-03	blue
chr8	14459355	14459497	0/3/2/5	41/0	1.00	25/7	0.78	1.63e-03	1.28e-03	blue
chr8	17105842	17106076	0/4/1/5	27/21	0.56	17/0	1.00	9.17e-04	4.23e-02	blue
chr8	17105842	17106076	0/4/1/5	27/21	0.56	17/0	1.00	9.17e-04	4.23e-02	blue
chr8	17367451	17367574	2/5/2/5	85/5	0.94	30/8	0.79	8.01e-03	3.00e-06	blue
chr8	17442271	17442449	2/6/2/6	120/8	0.94	21/9	0.70	1.58e-04	3.61e-03	blue
chr8	17616451	17616476	1/1/5/5	12/2	0.86	124/0	1.00	2.24e-05	0.00e+00	blue
chr8	19412472	19412533	5/5/5/5	101/27	0.79	70/2	0.97	4.14e-04	7.84e-04	blue
chr8	19412472	19412533	5/5/5/5	101/27	0.79	70/2	0.97	4.14e-04	7.84e-04	blue
chr8	19412472	19412533	5/5/5/5	101/27	0.79	70/2	0.97	4.14e-04	7.84e-04	blue
chr8	21584425	21584513	1/5/1/5	78/5	0.94	8/4	0.67	2.53e-03	8.87e-03	blue
chr8	22166635	22167131	3/5/4/6	73/0	1.00	62/10	0.86	9.67e-04	3.28e-05	blue
chr8	22615781	22616138	1/5/1/5	68/0	1.00	9/6	0.60	6.14e-08	0.00e+00	blue
chr8	23081471	23081561	1/4/2/5	0/61	0.00	3/24	0.11	8.07e-03	5.57e-03	blue
chr8	23403377	23403553	1/5/1/5	92/8	0.92	5/6	0.45	1.02e-05	1.06e-02	blue
chr8	27206006	27206049	2/2/5/5	17/20	0.46	81/13	0.86	1.80e-06	2.68e-03	blue
chr8	27455876	27456098	1/5/1/5	66/29	0.69	0/11	0.00	6.79e-06	3.22e-02	blue
chr8	28199384	28199690	0/1/5/6	11/2	0.85	89/0	1.00	1.86e-04	0.00e+00	blue
chr8	28754746	28754919	1/1/5/5	5/8	0.38	85/5	0.94	1.33e-08	7.25e-04	blue
chr8	28754746	28754919	1/1/5/5	5/8	0.38	85/5	0.94	1.33e-08	7.25e-04	blue
chr8	30279194	30279363	0/4/1/5	55/2	0.96	12/7	0.63	9.84e-05	1.56e-02	blue
chr8	39234568	39234661	6/6/6/6	110/20	0.85	75/44	0.63	9.85e-05	1.14e-03	blue
chr8	40707463	40707589	5/5/5/5	102/8	0.93	44/16	0.73	5.20e-04	8.20e-03	blue
chr8	42395303	42395427	3/4/6/7	47/19	0.71	88/2	0.98	1.56e-06	8.58e-04	blue
chr8	48302069	48302177	1/1/5/5	10/3	0.77	77/1	0.99	3.87e-04	4.41e-03	blue
chr8	48328579	48328753	4/5/4/5	94/2	0.98	65/10	0.87	4.27e-03	1.38e-02	blue
chr8	59407870	59407988	0/4/1/5	48/0	1.00	12/4	0.75	3.47e-04	1.62e-12	blue
chr8	62355251	62355405	3/4/4/5	72/2	0.97	37/12	0.76	1.96e-04	2.28e-04	blue
chr8	67836587	67836643	3/5/3/5	17/63	0.21	24/25	0.49	1.03e-03	3.49e-02	blue
chr8	68358227	68358274	1/5/1/5	73/0	1.00	12/2	0.86	1.09e-03	0.00e+00	blue
chr8	68358227	68358274	1/5/1/5	73/0	1.00	12/2	0.86	1.09e-03	0.00e+00	blue
chr8	70547844	70547904	3/5/3/5	80/31	0.72	38/0	1.00	2.52e-04	2.79e-02	blue
chr8	70982417	70982456	2/5/2/5	9/51	0.15	14/9	0.61	2.93e-05	2.59e-03	blue
chr8	74747705	74747871	4/4/7/7	65/5	0.93	69/49	0.58	4.73e-07	2.29e-03	blue
chr8	74747705	74747871	4/4/7/7	65/5	0.93	69/49	0.58	4.73e-07	2.29e-03	blue
chr8	77586432	77586502	0/5/1/6	0/86	0.00	3/12	0.20	2.55e-05	0.00e+00	blue
chr8	77593495	77593625	6/6/6/6	35/155	0.18	0/95	0.00	7.95e-06	3.69e-03	blue
chr8	86775464	86775509	3/5/3/5	72/20	0.78	38/1	0.97	6.23e-03	3.03e-04	blue
chr8	86776830	86776944	2/2/5/5	24/6	0.80	95/5	0.95	9.62e-03	2.39e-02	blue
chr8	91820966	91821164	3/7/3/7	127/13	0.91	19/14	0.58	2.37e-06	6.42e-04	blue
chr8	95471950	95472182	3/4/7/8	72/11	0.87	87/0	1.00	4.46e-04	1.47e-03	blue
chr8	98677032	98677241	0/3/4/7	44/3	0.94	30/21	0.59	6.29e-05	1.11e-02	blue
chr8	103358018	103358283	1/5/1/5	87/0	1.00	10/2	0.83	1.20e-04	0.00e+00	blue
chr8	106500848	106500940	1/4/2/5	90/0	1.00	26/6	0.81	2.52e-05	1.03e-02	blue
chr8	107293650	107293856	3/7/3/7	186/6	0.97	49/12	0.80	1.19e-05	5.53e-03	blue
chr8	107605295	107605501	2/2/5/5	47/0	1.00	64/20	0.76	2.79e-04	1.48e-02	blue
chr8	119029049	119029318	5/6/6/7	134/3	0.98	127/29	0.81	7.10e-06	3.19e-05	blue
chr8	119299684	119299834	3/5/3/5	110/0	1.00	33/4	0.89	4.72e-04	1.04e-03	blue
chr8	125699350	125699531	1/5/1/5	69/0	1.00	16/4	0.80	1.44e-04	0.00e+00	blue
chr8	131963038	131963223	3/3/5/5	53/2	0.96	56/15	0.79	4.37e-03	4.96e-02	blue
chr8	134078229	134078395	2/6/2/6	94/12	0.89	20/10	0.67	3.84e-03	1.27e-02	blue
chr8	134078229	134078395	2/6/2/6	94/12	0.89	20/10	0.67	3.84e-03	1.27e-02	blue
chr8	134078229	134078395	2/6/2/6	94/12	0.89	20/10	0.67	3.84e-03	1.27e-02	blue
chr8	134494882	134495322	0/5/2/7	59/8	0.88	8/32	0.20	1.92e-12	7.99e-03	blue
chr8	139328731	139328949	1/5/1/5	108/2	0.98	15/4	0.79	2.37e-04	1.17e-03	blue
chr8	139824371	139824557	2/5/2/5	80/7	0.92	25/11	0.69	1.31e-03	2.57e-03	blue
chr8	141318004	141318307	3/4/4/5	80/4	0.95	65/15	0.81	5.15e-03	1.33e-02	blue
chr8	141360837	141361158	5/9/5/9	171/132	0.56	1/58	0.02	1.33e-14	6.05e-05	blue
chr8	142189307	142189600	2/12/2/12	211/4	0.98	16/4	0.80	1.88e-05	2.07e-04	blue
chr8	143960625	143960834	1/5/1/5	57/6	0.90	11/7	0.61	2.76e-03	3.17e-02	blue
chr8	144566792	144567028	0/4/1/5	71/0	1.00	9/4	0.69	1.67e-06	1.62e-12	blue
chr9	4027827	4027963	1/4/2/5	68/9	0.88	24/14	0.63	1.51e-03	4.39e-02	blue
chr9	5809166	5809210	1/5/1/5	66/0	1.00	12/4	0.75	3.12e-05	0.00e+00	blue
chr9	5809221	5809311	3/6/3/6	81/0	1.00	38/5	0.88	1.73e-03	5.81e-03	blue
chr9	6476687	6477105	2/8/2/8	115/3	0.97	24/6	0.80	3.53e-04	3.99e-04	blue
chr9	6791970	6792115	6/6/6/6	91/2	0.98	84/18	0.82	3.67e-04	5.40e-03	blue
chr9	6791970	6792115	6/6/6/6	91/2	0.98	84/18	0.82	3.67e-04	5.40e-03	blue
chr9	9864026	9864174	0/4/1/5	53/0	1.00	12/3	0.80	8.68e-04	1.62e-12	blue
chr9	16845667	16845873	0/4/1/5	64/0	1.00	10/3	0.77	8.85e-05	1.62e-12	blue
chr9	17435653	17435850	3/7/3/7	106/4	0.96	42/11	0.79	3.98e-04	9.57e-03	blue
chr9	17475592	17475652	5/5/5/5	83/14	0.86	56/0	1.00	2.86e-03	1.04e-02	blue
chr9	33392033	33392217	3/5/3/5	71/2	0.97	35/14	0.71	3.42e-05	1.39e-02	blue
chr9	33392033	33392217	3/5/3/5	71/2	0.97	35/14	0.71	3.42e-05	1.39e-02	blue
chr9	33779594	33779648	5/5/5/5	81/0	1.00	86/10	0.90	2.79e-03	4.89e-04	blue
chr9	34018677	34018733	1/3/3/5	32/8	0.80	34/0	1.00	5.76e-03	5.41e-03	blue
chr9	36608768	36608869	1/1/5/5	13/4	0.76	71/2	0.97	1.97e-03	2.67e-02	blue
chr9	36649821	36650101	1/8/1/8	163/2	0.99	11/2	0.85	9.02e-04	9.89e-04	blue
chr9	36867989	36868219	3/6/3/6	56/25	0.69	19/23	0.45	9.98e-03	4.51e-02	blue
chr9	73544210	73544369	1/5/1/5	98/3	0.97	12/3	0.80	5.45e-03	2.35e-03	blue
chr9	74796520	74796743	5/6/5/6	92/12	0.88	102/2	0.98	5.65e-03	2.85e-02	blue
chr9	77114342	77114483	1/6/1/6	4/114	0.03	6/7	0.46	3.57e-08	8.22e-03	blue
chr9	80053148	80053268	3/5/4/6	67/7	0.91	41/19	0.68	1.23e-03	2.67e-03	blue
chr9	86568451	86568641	4/4/7/7	42/11	0.79	98/4	0.96	7.72e-04	1.38e-02	blue
chr9	90589050	90589146	3/7/3/7	19/72	0.21	19/11	0.63	1.39e-05	4.15e-03	blue
chr9	90589050	90589146	3/7/3/7	19/72	0.21	19/11	0.63	1.39e-05	4.15e-03	blue
chr9	97507747	97507836	1/5/1/5	85/2	0.98	13/3	0.81	4.89e-03	4.20e-03	blue
chr9	97689586	97689801	1/5/1/5	77/4	0.95	10/4	0.71	3.28e-03	7.40e-03	blue
chr9	97865830	97865959	1/6/1/6	100/10	0.91	4/7	0.36	6.92e-07	3.34e-06	blue
chr9	98234645	98234755	5/5/5/5	71/0	1.00	58/10	0.85	7.96e-04	1.06e-02	blue
chr9	101533727	101534012	3/6/3/6	111/8	0.93	37/11	0.77	2.86e-03	1.95e-02	blue
chr9	103843250	103843566	4/5/4/5	90/10	0.90	36/16	0.69	1.26e-03	4.75e-02	blue
chr9	104499335	104499365	5/5/5/5	32/201	0.14	2/79	0.02	4.95e-03	1.11e-03	blue
chr9	114227185	114227366	4/6/5/7	63/12	0.84	82/2	0.98	2.48e-03	9.61e-04	blue
chr9	120174870	120175278	0/4/5/9	37/11	0.77	0/52	0.00	1.51e-15	6.34e-05	blue
chr9	124988260	124988426	0/2/4/6	11/13	0.46	1/40	0.02	1.35e-05	1.56e-02	blue
chr9	126007881	126007951	2/5/2/5	79/3	0.96	28/10	0.74	2.03e-04	3.01e-02	blue
chr9	126007881	126007951	2/5/2/5	79/3	0.96	28/10	0.74	2.03e-04	3.01e-02	blue
chr9	126007881	126007951	2/5/2/5	79/3	0.96	28/10	0.74	2.03e-04	3.01e-02	blue
chr9	126440535	126440804	0/3/6/9	7/33	0.17	90/6	0.94	3.28e-19	3.53e-05	blue
chr9	127351453	127351617	1/5/1/5	71/0	1.00	10/2	0.83	4.97e-04	0.00e+00	blue
chr9	127351453	127351617	1/5/1/5	71/0	1.00	10/2	0.83	4.97e-04	0.00e+00	blue
chr9	129170476	129170526	1/1/5/5	14/3	0.82	73/0	1.00	2.62e-04	0.00e+00	blue
chr9	129392146	129392285	0/4/1/5	44/30	0.59	2/11	0.15	3.32e-03	2.65e-02	blue
chr9	129437483	129437743	1/6/3/8	33/77	0.30	1/53	0.02	2.93e-05	3.35e-03	blue
chr9	130585212	130585280	5/5/5/5	82/0	1.00	60/7	0.90	2.72e-03	1.11e-02	blue
chr9	130996932	130997032	1/5/1/5	51/2	0.96	7/5	0.58	1.31e-04	1.18e-03	blue
chr9	134045378	134045610	5/5/5/5	102/4	0.96	72/18	0.80	3.35e-04	3.53e-02	blue
chr9	134148242	134148528	1/4/2/5	1/60	0.02	22/15	0.59	5.86e-11	6.14e-06	blue
chr9	134601532	134601735	4/4/5/5	56/21	0.73	109/16	0.87	9.80e-03	4.15e-02	blue
chr9	135084851	135084917	3/5/3/5	52/2	0.96	19/15	0.56	2.93e-06	5.19e-03	blue
chr9	135407477	135407737	1/3/3/5	23/32	0.42	33/2	0.94	5.59e-07	3.64e-02	blue
chr9	136149564	136150053	1/11/1/11	130/23	0.85	3/10	0.23	7.96e-08	1.61e-04	blue
chr9	136579546	136579726	2/7/2/7	129/17	0.88	12/14	0.46	2.50e-07	1.80e-02	blue
chr9	137731690	137731827	1/5/1/5	76/1	0.99	9/2	0.82	3.90e-03	2.06e-03	blue
chr9	138779026	138779183	6/6/6/6	68/32	0.68	46/56	0.45	1.03e-03	3.54e-02	blue
chr9	139130655	139130761	0/2/3/5	29/5	0.85	43/0	1.00	9.31e-03	1.14e-02	blue
chr9	139314965	139315165	3/5/3/5	94/1	0.99	48/9	0.84	3.88e-04	4.29e-02	blue
chr9	139337695	139337735	1/1/5/5	7/3	0.70	55/0	1.00	3.19e-05	0.00e+00	blue
chr9	140053634	140053812	3/6/3/6	48/58	0.45	31/8	0.79	2.45e-04	2.48e-03	blue
chr9	140368909	140368969	4/5/4/5	72/21	0.77	48/2	0.96	3.93e-03	4.63e-03	blue
chr9	140423301	140423398	3/4/4/5	36/12	0.75	45/0	1.00	3.26e-04	5.30e-08	blue
chr9	140527436	140527593	0/4/1/5	9/43	0.17	10/5	0.67	1.87e-04	1.67e-03	blue
chr9	140782627	140782699	1/5/1/5	64/6	0.91	4/6	0.40	2.04e-05	4.02e-03	blue
chr9	140797258	140797455	4/5/4/5	86/12	0.88	57/41	0.58	3.11e-06	4.43e-02	blue
chr9	140881348	140881511	4/6/4/6	82/28	0.75	23/42	0.35	3.23e-07	1.08e-02	blue
chr9	141114521	141114746	3/12/3/12	169/40	0.81	19/21	0.47	6.97e-06	1.46e-03	blue
chr10	466715	466876	2/6/2/6	109/4	0.96	19/8	0.70	1.36e-05	1.20e-03	blue
chr10	631187	631304	5/5/5/5	60/9	0.87	66/0	1.00	2.39e-03	4.64e-02	blue
chr10	1160557	1160701	3/4/4/5	69/9	0.88	38/19	0.67	2.04e-03	1.88e-03	blue
chr10	1404314	1404540	0/3/2/5	44/5	0.90	11/36	0.23	4.90e-11	1.50e-02	blue
chr10	1775031	1775303	5/6/5/6	155/67	0.70	48/58	0.45	1.87e-05	1.00e-02	blue
chr10	4927951	4928043	5/5/5/5	139/12	0.92	92/21	0.81	9.72e-03	4.74e-02	blue
chr10	6092531	6092755	3/5/3/5	34/91	0.27	2/46	0.04	8.33e-04	1.03e-02	blue
chr10	12026958	12027003	3/5/3/5	92/0	1.00	40/5	0.89	1.13e-03	2.39e-04	blue
chr10	12116981	12117079	1/5/1/5	91/0	1.00	10/3	0.77	3.32e-06	0.00e+00	blue
chr10	12160660	12160870	2/3/4/5	46/0	1.00	58/10	0.85	6.47e-03	4.82e-02	blue
chr10	12199562	12199751	1/5/4/8	53/8	0.87	16/27	0.37	1.29e-07	6.33e-04	blue
chr10	12611865	12612025	0/1/4/5	5/8	0.38	70/5	0.93	2.64e-07	7.27e-03	blue
chr10	12714165	12714436	7/8/7/8	171/18	0.90	121/0	1.00	4.69e-04	6.81e-03	blue
chr10	13204696	13205033	1/11/1/11	214/18	0.92	8/5	0.62	2.21e-04	7.93e-04	blue
chr10	13498274	13498432	1/5/1/5	112/2	0.98	9/2	0.82	3.11e-03	3.35e-03	blue
chr10	13629731	13629784	1/5/1/5	11/126	0.08	6/10	0.38	3.86e-04	2.82e-02	blue
chr10	13629869	13630030	3/4/4/5	26/56	0.32	36/22	0.62	3.67e-04	2.97e-02	blue
chr10	18916363	18916429	6/6/6/6	4/83	0.05	21/63	0.25	1.60e-04	1.35e-05	blue
chr10	20443085	20443365	0/4/1/5	55/8	0.87	0/25	0.00	2.37e-14	1.00e-02	blue
chr10	21319035	21319201	5/6/5/6	162/75	0.68	40/55	0.42	9.48e-06	9.24e-07	blue
chr10	21830362	21830463	1/4/2/5	79/3	0.96	20/6	0.77	1.80e-03	2.38e-02	blue
chr10	25160878	25161030	1/5/1/5	80/4	0.95	6/5	0.55	1.47e-05	9.43e-04	blue
chr10	27464197	27464330	0/1/4/5	4/11	0.27	52/1	0.98	1.47e-10	1.26e-04	blue
chr10	27464197	27464330	0/1/4/5	4/11	0.27	52/1	0.98	1.47e-10	1.26e-04	blue
chr10	30621693	30621910	5/6/6/7	78/16	0.83	85/2	0.98	9.44e-04	2.72e-03	blue
chr10	34975849	34975933	3/3/5/5	38/6	0.86	98/2	0.98	4.98e-03	3.18e-03	blue
chr10	35102639	35102759	2/5/2/5	64/31	0.67	7/24	0.23	1.27e-05	3.24e-02	blue
chr10	37460995	37461039	5/5/5/5	125/29	0.81	109/6	0.95	1.03e-03	3.24e-04	blue
chr10	43758570	43758782	1/5/1/5	70/10	0.88	11/7	0.61	7.55e-03	1.54e-03	blue
chr10	43901820	43901999	3/5/5/7	18/47	0.28	44/40	0.52	2.43e-03	1.11e-02	blue
chr10	43901820	43901999	3/5/5/7	18/47	0.28	44/40	0.52	2.43e-03	1.11e-02	blue
chr10	43901820	43901999	3/5/5/7	18/47	0.28	44/40	0.52	2.43e-03	1.11e-02	blue
chr10	43901820	43901999	3/5/5/7	18/47	0.28	44/40	0.52	2.43e-03	1.11e-02	blue
chr10	46050165	46050373	0/5/1/6	68/1	0.99	12/3	0.80	2.23e-03	5.45e-03	blue
chr10	46050165	46050373	0/5/1/6	68/1	0.99	12/3	0.80	2.23e-03	5.45e-03	blue
chr10	52082508	52082548	5/5/5/5	53/10	0.84	64/1	0.98	3.82e-03	1.27e-02	blue
chr10	65040035	65040084	5/5/5/5	130/1	0.99	119/15	0.89	3.65e-04	2.40e-03	blue
chr10	69659734	69659932	5/6/5/6	88/1	0.99	89/14	0.86	1.33e-03	6.70e-03	blue
chr10	70118524	70118661	3/6/3/6	106/0	1.00	41/11	0.79	9.14e-07	1.26e-05	blue
chr10	70344460	70344680	0/1/5/6	11/5	0.69	58/3	0.95	2.12e-03	2.16e-03	blue
chr10	71000817	71001061	1/6/1/6	77/10	0.89	5/5	0.50	1.43e-03	1.84e-02	blue
chr10	71073311	71073530	3/4/6/7	89/1	0.99	125/28	0.82	6.57e-05	1.45e-02	blue
chr10	71073311	71073530	3/4/6/7	89/1	0.99	125/28	0.82	6.57e-05	1.45e-02	blue
chr10	72254837	72254965	5/8/5/8	65/100	0.39	3/63	0.05	1.52e-07	4.60e-04	blue
chr10	75118093	75118176	1/5/1/5	0/94	0.00	2/8	0.20	1.20e-05	0.00e+00	blue
chr10	75893633	75893803	0/6/1/7	84/3	0.97	4/8	0.33	6.47e-11	7.65e-05	blue
chr10	77544179	77544273	6/6/6/6	91/1	0.99	75/12	0.86	1.06e-03	1.51e-02	blue
chr10	77910516	77910618	1/1/5/5	8/6	0.57	87/1	0.99	9.74e-09	1.46e-04	blue
chr10	79685531	79685643	3/5/3/5	10/79	0.11	10/21	0.32	6.84e-03	4.31e-02	blue
chr10	83683054	83683118	2/6/2/6	94/5	0.95	15/5	0.75	3.36e-03	7.05e-04	blue
chr10	83683054	83683118	2/6/2/6	94/5	0.95	15/5	0.75	3.36e-03	7.05e-04	blue
chr10	93250419	93250475	1/6/1/6	80/2	0.98	9/2	0.82	1.57e-02	6.90e-03	blue
chr10	93250419	93250475	1/6/1/6	80/2	0.98	9/2	0.82	1.57e-02	6.90e-03	blue
chr10	94242698	94242826	4/5/5/6	62/3	0.95	61/21	0.74	6.25e-04	2.82e-02	blue
chr10	98594877	98594936	1/5/1/5	93/6	0.94	5/8	0.38	1.30e-08	8.73e-03	blue
chr10	100548625	100548674	2/5/2/5	89/3	0.97	21/5	0.81	4.23e-03	5.44e-03	blue
chr10	100548625	100548674	2/5/2/5	89/3	0.97	21/5	0.81	4.23e-03	5.44e-03	blue
chr10	100548625	100548674	2/5/2/5	89/3	0.97	21/5	0.81	4.23e-03	5.44e-03	blue
chr10	102518186	102518222	0/1/4/5	8/8	0.50	38/5	0.88	1.57e-03	1.43e-02	blue
chr10	104320788	104320846	3/5/3/5	66/0	1.00	61/11	0.85	9.33e-04	5.06e-03	blue
chr10	104539305	104539535	1/5/1/5	86/3	0.97	11/3	0.79	7.33e-03	2.10e-03	blue
chr10	104539305	104539535	1/5/1/5	86/3	0.97	11/3	0.79	7.33e-03	2.10e-03	blue
chr10	105129015	105129240	1/6/1/6	66/4	0.94	7/6	0.54	3.90e-05	5.09e-03	blue
chr10	108568346	108568450	0/4/1/5	55/2	0.96	8/9	0.47	4.95e-07	8.32e-04	blue
chr10	108859999	108860098	1/4/2/5	51/31	0.62	37/0	1.00	1.37e-05	4.43e-03	blue
chr10	116701436	116701629	3/7/3/7	156/11	0.93	38/14	0.73	5.65e-05	1.08e-02	blue
chr10	120503635	120503812	1/1/5/5	12/4	0.75	77/0	1.00	7.29e-06	0.00e+00	blue
chr10	121688890	121689041	1/1/6/6	8/4	0.67	132/7	0.95	2.96e-04	5.82e-03	blue
chr10	123968277	123968378	0/4/1/5	58/0	1.00	13/7	0.65	2.33e-06	1.62e-12	blue
chr10	124222541	124222769	0/1/4/5	7/3	0.70	5/46	0.10	1.19e-05	3.66e-04	blue
chr10	124387873	124387949	4/5/4/5	78/5	0.94	87/22	0.80	5.18e-03	1.32e-02	blue
chr10	127862901	127863028	6/6/6/6	131/33	0.80	97/2	0.98	2.82e-05	5.69e-03	blue
chr10	129027359	129027442	0/2/3/5	35/1	0.97	38/13	0.75	4.52e-03	1.75e-02	blue
chr10	129869824	129869923	3/5/3/5	86/6	0.93	27/9	0.75	3.47e-03	1.96e-02	blue
chr10	133931423	133931678	0/4/1/5	57/4	0.93	9/6	0.60	5.97e-04	2.52e-02	blue
chr10	133947487	133947786	1/2/4/5	19/2	0.90	34/24	0.59	7.77e-03	7.37e-03	blue
chr10	133980359	133980570	5/8/5/8	139/15	0.90	74/24	0.76	1.60e-03	6.68e-03	blue
chr10	134146342	134146459	4/4/5/5	101/33	0.75	65/76	0.46	7.02e-07	4.53e-02	blue
chr10	134146342	134146459	4/4/5/5	101/33	0.75	65/76	0.46	7.02e-07	4.53e-02	blue
chr10	134354232	134354560	0/4/1/5	4/51	0.07	11/0	1.00	2.09e-11	1.91e-03	blue
chr10	134358039	134358224	1/7/1/7	1/85	0.01	3/10	0.23	1.84e-04	1.31e-04	blue
